,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2017,6,6,4,0,0,1,7*,27,13.5,61.36,0,0
1,2019,2,2,2,0,0,0,2*,3,,17.65,0,0
2,Overall (2),8,8,6,0,0,1,7*,30,15.0,49.18,0,0
