,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2010,4,2,0,0,0,0,15,24,12.0,63.16,4,0
1,2011,1,1,0,0,0,0,8,8,8.0,66.67,1,0
2,Overall (2),5,3,0,0,0,0,15,32,10.67,64.0,5,0
