,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1998,3,3,2,0,0,0,27,58,58.0,85.29,1,0
1,1999,11,9,1,0,1,1,69,183,22.88,64.89,0,0
2,2000,6,6,0,0,0,2,27,55,9.17,54.46,0,0
3,2002,3,2,0,0,0,0,7,9,4.5,75.0,2,0
4,Overall (4),23,20,3,0,1,3,69,305,17.94,65.87,3,0
