,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2009,2,2,0,0,0,0,15,21,10.5,53.85,0,0
1,2010,8,8,3,0,1,2,63,135,27.0,56.72,1,0
2,2013,2,2,1,0,0,0,26*,36,36.0,43.37,0,0
3,2014,1,0,0,0,0,0,0,0,,,0,0
4,Overall (4),13,12,4,0,1,2,63,192,24.0,53.33,1,0
