,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,1,0,0,0,0,0,0,0,,,0,0
1,2014,5,5,1,0,0,0,39,130,32.5,90.28,3,0
2,2015,5,4,0,0,0,0,24,39,9.75,102.63,1,0
3,2017,9,6,0,0,0,0,37,59,9.83,85.51,4,0
4,Overall (4),20,15,1,0,0,0,39,228,16.29,90.84,8,0
