,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2012,2,0,0,0,0,0,0,0,,,0,0
1,2019,4,4,1,0,1,0,78,125,41.67,122.55,0,0
2,Overall (2),6,4,1,0,1,0,78,125,41.67,122.55,0,0
