,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2016,2,1,1,0,0,0,1*,1,,50.0,0,0
1,2017,6,4,1,0,0,0,16,46,15.33,60.53,0,0
2,2018,10,7,2,0,0,0,31*,83,16.6,90.22,6,0
3,2019,2,1,1,0,0,0,8*,8,,133.33,0,0
4,Overall (4),20,13,5,0,0,0,31*,138,17.25,78.41,6,0
