,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2003,6,6,1,0,0,0,28*,56,11.2,50.45,8,2
1,2006,10,10,1,0,2,0,58*,221,24.56,53.0,9,1
2,2007,14,14,2,2,2,1,137*,496,41.33,70.86,16,2
3,2008,6,6,0,0,2,0,84,181,30.17,58.77,3,1
4,2009,7,6,1,0,2,0,92*,243,48.6,66.58,9,0
5,2010,11,11,1,0,6,0,91,539,53.9,71.39,3,4
6,2011,6,6,1,0,2,1,84,225,45.0,69.88,8,0
7,2013,2,1,0,0,0,0,3,3,3.0,18.75,1,0
8,Overall (8),62,60,7,2,16,2,137*,1964,37.06,65.6,57,10
