,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1996,3,3,0,1,0,1,118,155,51.67,81.15,1,0
1,1997,4,4,0,0,0,0,41,70,17.5,67.96,1,0
2,1998,6,6,0,0,1,1,59,108,18.0,111.34,4,0
3,2001,3,3,0,0,0,0,12,21,7.0,58.33,0,0
4,Overall (4),16,16,0,1,1,2,118,354,22.13,82.9,6,0
