,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2003,3,3,0,0,0,0,13,25,8.33,64.1,0,0
1,2006,6,5,2,0,0,1,9,13,4.33,21.67,4,0
2,2008,1,1,0,0,0,0,7,7,7.0,77.78,0,0
3,Overall (3),10,9,2,0,0,1,13,45,6.43,41.67,4,0
