,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,4,4,0,0,1,2,70,91,22.75,54.17,0,0
1,2007,4,4,1,0,0,1,17,35,11.67,61.4,3,0
2,2009,6,6,1,0,1,2,62,122,24.4,59.8,1,0
3,2010,5,4,0,0,0,0,29,60,15.0,49.59,0,0
4,2011,17,17,1,1,8,1,122,792,49.5,79.76,10,0
5,2012,6,6,0,0,0,1,15,52,8.67,38.81,3,0
6,2013,10,10,0,0,3,0,75,371,37.1,79.61,6,0
7,2014,9,9,0,0,2,1,70,262,29.11,71.58,3,0
8,2015,7,5,0,1,1,1,102,173,34.6,101.17,2,0
9,Overall (9),68,65,3,2,16,9,122,1958,31.58,73.06,28,0
