,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1996,14,9,2,0,0,0,48,114,16.29,73.55,9,0
1,1997,8,4,1,0,0,1,8,13,4.33,54.17,1,0
2,1998,12,7,1,0,0,1,19,54,9.0,71.05,2,0
3,1999,17,9,5,0,1,0,61*,206,51.5,100.98,4,0
4,2000,17,15,2,0,0,2,25*,178,13.69,104.09,3,0
5,2001,1,1,0,0,0,0,19,19,19.0,82.61,0,0
6,Overall (6),69,45,11,0,1,4,61*,584,17.18,89.43,19,0
