,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2014,3,1,1,0,0,0,11*,11,,157.14,1,0
1,2015,6,2,0,0,0,1,5,5,2.5,45.45,0,0
2,2016,1,1,0,0,0,1,0,0,0.0,,0,0
3,2017,3,2,1,0,0,0,3*,4,4.0,57.14,1,0
4,Overall (4),13,6,2,0,0,2,11*,20,5.0,62.5,2,0
