,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,1,1,0,0,0,0,3,3,3.0,37.5,0,0
1,2007,16,16,0,0,3,1,71,373,23.31,69.33,4,0
2,2008,1,1,0,0,0,0,2,2,2.0,22.22,0,0
3,2009,5,3,0,0,0,0,7,10,3.33,31.25,1,0
4,2010,4,2,0,0,0,0,12,23,11.5,57.5,0,0
5,2011,4,1,0,0,0,0,34,34,34.0,55.74,1,0
6,2012,1,1,1,0,0,0,0*,0,,,0,0
7,2013,8,6,1,0,0,4,25,32,6.4,47.06,0,0
8,2014,7,4,3,0,0,0,18*,32,32.0,72.73,2,0
9,2015,7,5,1,0,0,1,31,57,14.25,46.34,2,0
10,Overall (10),54,40,6,0,3,6,71,566,16.65,60.79,10,0
