,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1995,2,1,1,0,0,0,4*,4,,,0,0
1,1996,14,9,5,0,0,0,6,29,7.25,63.04,1,0
2,1998,4,3,1,0,0,0,3,5,2.5,83.33,0,0
3,Overall (3),20,13,7,0,0,0,6,38,6.33,71.7,1,0
