,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2010,6,6,1,0,0,0,41,156,31.2,73.58,6,0
1,2012,5,5,0,0,1,1,53,88,17.6,62.86,1,0
2,2013,3,2,0,0,0,1,26,26,13.0,136.84,0,0
3,Overall (3),14,13,1,0,1,2,53,270,22.5,72.78,7,0
