,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1998,1,0,0,0,0,0,0,0,,,0,0
1,1999,2,1,0,0,0,0,6,6,6.0,200.0,0,0
2,2001,1,0,0,0,0,0,0,0,,,0,0
3,2002,2,1,1,0,0,0,4*,4,,,0,0
4,2003,10,2,2,0,0,0,23*,30,,83.33,2,0
5,2004,3,3,1,0,0,0,15,29,14.5,107.41,0,0
6,Overall (6),19,7,4,0,0,0,23*,69,23.0,102.99,2,0
