,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,2,2,1,0,0,0,11,12,12.0,48.0,0,0
1,2007,22,9,4,0,0,1,28,75,15.0,96.15,6,0
2,2008,6,3,3,0,0,0,4*,6,,40.0,0,0
3,2009,2,0,0,0,0,0,0,0,,,0,0
4,Overall (4),32,14,8,0,0,1,28,93,15.5,78.81,6,0
