,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1992,5,4,1,0,0,0,12,28,9.33,57.14,1,0
1,1995,3,3,0,0,0,0,39,81,27.0,49.69,1,0
2,Overall (2),8,7,1,0,0,0,39,109,18.17,51.42,2,0
