,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2011,5,2,2,0,0,0,1*,1,,50.0,2,0
1,2013,8,3,1,0,0,0,3,4,2.0,26.67,3,0
2,2014,14,6,4,0,0,0,23*,47,23.5,,2,0
3,2015,22,6,2,0,0,1,9,26,6.5,53.06,5,0
4,2016,15,5,1,0,0,2,29,39,9.75,105.41,1,0
5,2017,17,3,2,0,0,0,1,1,1.0,,3,0
6,2018,10,5,1,0,0,1,11*,22,5.5,61.11,1,0
7,2019,7,2,1,0,0,0,5,6,6.0,50.0,6,0
8,Overall (8),98,32,14,0,0,4,29,146,8.11,69.86,23,0
