,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2008,5,4,1,0,0,2,3,4,1.33,28.57,1,0
1,2010,4,4,0,0,0,1,21,48,12.0,154.84,2,0
2,2011,13,7,3,0,0,3,17*,28,7.0,58.33,3,0
3,2012,3,1,1,0,0,0,8*,8,,38.1,1,0
4,2013,14,13,2,0,0,3,47*,203,18.45,76.89,3,0
5,2014,8,6,1,0,0,1,14,35,7.0,68.63,4,0
6,2015,20,14,4,0,2,1,54*,204,20.4,98.08,5,0
7,2016,8,5,1,0,0,1,14,36,9.0,72.0,1,0
8,2017,4,2,0,0,0,0,17,23,11.5,,3,0
9,Overall (9),79,56,13,0,2,12,54*,589,13.7,82.38,23,0
