,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1983,1,1,1,0,0,0,1*,1,,25.0,0,0
1,1986,3,2,1,0,0,0,9,14,14.0,93.33,2,0
2,1987,6,2,1,0,0,0,15,18,18.0,90.0,0,0
3,Overall (3),10,5,3,0,0,0,15,33,16.5,84.62,2,0
