,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2014,5,5,0,0,1,1,64,100,20.0,65.79,1,0
1,2015,20,18,2,0,2,2,74,363,22.69,,12,5
2,2016,6,6,0,0,0,0,40,89,14.83,64.03,8,0
3,Overall (3),31,29,2,0,3,3,74,552,20.44,71.04,21,5
