,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,4,3,2,0,0,0,15,31,31.0,81.58,0,0
1,2007,3,1,0,0,0,1,0,0,0.0,,0,0
2,2010,9,5,2,0,0,0,16,28,9.33,71.79,1,0
3,Overall (3),16,9,4,0,0,1,16,59,11.8,74.68,1,0
