,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2018,9,9,0,1,1,1,102,244,27.11,78.46,8,0
1,2019,9,9,1,0,1,0,83*,211,26.38,75.36,3,0
2,Overall (2),18,18,1,1,2,1,102,455,26.76,76.99,11,0
