,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1989,6,6,0,0,1,0,50,106,17.67,48.18,1,0
1,1992,2,2,0,0,0,0,17,31,15.5,46.27,0,0
2,1993,2,2,0,0,0,0,3,4,2.0,13.79,1,0
3,Overall (3),10,10,0,0,1,0,50,141,14.1,44.62,2,0
