,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1995,1,1,0,0,0,0,12,12,12.0,63.16,0,0
1,1998,3,3,0,0,0,0,39,82,27.33,45.56,0,0
2,Overall (2),4,4,0,0,0,0,39,94,23.5,47.24,0,0
