,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1981,1,1,0,0,0,0,14,14,14.0,26.92,2,0
1,1986,1,1,0,0,0,0,4,4,4.0,6.45,0,0
2,1987,1,1,0,0,0,0,2,2,2.0,13.33,0,0
3,Overall (3),3,3,0,0,0,0,14,20,6.67,15.5,2,0
