,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1990,4,3,2,0,0,0,41*,92,92.0,84.4,5,0
1,1991,2,2,0,0,0,0,19,30,15.0,83.33,1,0
2,1993,3,3,0,0,1,1,74,92,30.67,53.18,1,0
3,1994,27,27,2,0,2,2,65,606,24.24,54.2,10,0
4,1995,11,11,0,0,0,1,42,177,16.09,54.8,3,0
5,1996,5,5,0,0,1,0,58,102,20.4,64.97,3,0
6,1997,10,10,0,0,2,0,59,261,26.1,69.23,3,0
7,1998,7,7,0,0,1,0,55,171,24.43,62.18,1,0
8,1999,5,5,1,0,2,1,57,137,34.25,83.03,1,0
9,Overall (9),74,73,5,0,9,5,74,1668,24.53,61.03,28,0
