,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2001,10,3,2,0,0,0,2*,6,6.0,23.08,1,0
1,2002,16,7,4,0,0,1,24,30,10.0,93.75,5,0
2,2003,14,4,3,0,0,1,8*,11,11.0,52.38,0,0
3,2004,15,6,3,0,0,3,14*,24,8.0,150.0,1,0
4,2005,17,6,2,0,0,1,9*,16,4.0,55.17,3,0
5,2009,21,7,3,0,0,0,7,15,3.75,48.39,2,0
6,2010,20,8,3,0,0,2,16*,30,6.0,45.45,4,0
7,2011,7,5,1,0,0,1,6*,9,2.25,36.0,2,0
8,Overall (8),120,46,21,0,0,9,24,141,5.64,57.32,18,0
