,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2005,10,10,0,0,0,0,26,98,9.8,46.23,6,0
1,2008,12,12,3,1,0,4,157*,275,30.56,86.21,3,0
2,2009,2,2,0,0,0,1,2,2,1.0,14.29,0,0
3,2019,1,1,0,0,0,0,11,11,11.0,122.22,0,0
4,Overall (4),25,25,3,1,0,5,157*,386,17.55,69.68,9,0
