,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1990,3,2,0,0,0,1,4,4,2.0,26.67,2,0
1,1991,10,2,1,0,0,0,3*,5,5.0,45.45,1,0
2,1992,12,5,2,0,0,1,8,18,6.0,72.0,1,0
3,1993,5,1,1,0,0,0,1*,1,,,1,0
4,1994,10,1,1,0,0,0,1*,1,,,2,0
5,1995,2,1,0,0,0,1,0,0,0.0,,0,0
6,1996,11,4,3,0,0,1,3*,3,3.0,33.33,1,0
7,Overall (7),53,16,8,0,0,4,8,32,4.0,47.76,8,0
