,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1997,6,5,2,0,0,1,42*,69,23.0,77.53,3,0
1,1998,2,2,2,0,0,0,13*,24,,82.76,1,0
2,1999,10,9,2,0,2,0,73*,185,26.43,46.95,2,0
3,Overall (3),18,16,6,0,2,1,73*,278,27.8,54.3,6,0
