,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1976,1,1,1,0,0,0,4*,4,,18.18,0,0
1,1978,1,1,0,0,0,0,12,12,12.0,50.0,1,0
2,Overall (2),2,2,1,0,0,0,12,16,16.0,34.78,1,0
