,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,12,8,2,0,0,2,19*,68,11.33,66.67,4,0
1,2014,9,4,2,0,0,1,22*,41,20.5,146.43,2,0
2,2015,14,11,3,0,2,1,57,263,32.88,109.58,3,0
3,2016,14,14,5,0,0,1,45*,236,26.22,85.82,6,0
4,2017,21,18,2,0,2,2,77,410,25.63,99.51,10,0
5,2018,15,15,3,0,3,1,99*,405,33.75,87.28,7,0
6,2019,10,7,0,0,1,0,62,151,21.57,93.79,8,0
7,Overall (7),95,77,17,0,8,8,99*,1574,26.23,93.58,40,0
