,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1977,1,1,0,0,0,0,5,5,5.0,18.52,1,0
1,1978,2,2,0,0,0,0,20,21,10.5,33.87,1,0
2,1979,4,4,1,0,0,0,37*,69,23.0,51.11,0,0
3,1982,5,3,1,0,1,0,63*,71,35.5,77.17,1,0
4,Overall (4),12,10,2,0,1,0,63*,166,20.75,52.53,3,0
