,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2009,1,0,0,0,0,0,0,0,,,0,0
1,2010,1,1,0,0,0,1,0,0,0.0,,0,0
2,2014,8,7,1,0,1,0,56,179,29.83,115.48,5,1
3,2015,4,4,0,0,0,0,35,75,18.75,61.48,0,0
4,2016,2,2,0,0,0,1,2,2,1.0,50.0,1,0
5,2017,7,6,1,0,1,2,50*,163,32.6,142.98,3,2
6,2018,1,1,0,0,0,0,11,11,11.0,110.0,2,0
7,Overall (7),24,21,2,0,2,4,56,430,22.63,105.39,11,3
