,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1993,3,2,2,0,0,0,2*,3,,60.0,0,0
1,1994,2,1,1,0,0,0,20*,20,,117.65,1,0
2,1997,4,2,1,0,0,1,12*,12,12.0,85.71,1,0
3,2000,20,11,4,0,0,4,21*,42,6.0,60.87,5,0
4,2001,6,6,1,0,0,1,36,68,13.6,64.76,1,0
5,2002,8,6,2,0,0,0,11,40,10.0,57.97,1,0
6,2003,11,10,7,0,0,0,14*,64,21.33,54.7,0,0
7,Overall (7),54,38,18,0,0,6,36,249,12.45,62.88,9,0
