,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2017,3,2,1,0,0,1,4*,4,4.0,50.0,0,0
1,2018,20,8,3,0,0,2,15,36,7.2,109.09,2,0
2,2019,7,2,1,0,0,1,1*,1,1.0,16.67,2,0
3,Overall (3),30,12,5,0,0,4,15,41,5.86,87.23,4,0
