,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1973,3,2,0,0,0,0,26,36,18.0,32.43,2,0
1,1974,2,2,0,0,0,0,6,11,5.5,33.33,0,0
2,1975,6,6,3,2,0,0,171*,359,119.67,67.23,1,0
3,1976,3,3,1,0,3,0,67,182,91.0,63.19,3,0
4,1979,4,4,2,0,1,0,83*,176,88.0,56.05,2,0
5,1983,23,23,0,1,5,1,140,834,36.26,78.09,5,0
6,Overall (6),41,40,6,3,9,1,171*,1598,47.0,68.06,13,0
