,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1988,5,5,0,0,1,0,96,191,38.2,58.77,2,0
1,1989,3,3,0,0,0,0,46,57,19.0,36.54,2,0
2,Overall (2),8,8,0,0,1,0,96,248,31.0,51.56,4,0
