,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2010,2,2,0,0,0,0,29,35,17.5,57.38,1,0
1,2011,2,2,1,0,0,0,32,33,33.0,60.0,1,0
2,2013,1,0,0,0,0,0,0,0,,,0,0
3,Overall (3),5,4,1,0,0,0,32,68,22.67,58.62,2,0
