,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,3,3,0,0,0,0,18,25,8.33,35.21,0,0
1,2014,3,3,0,0,1,0,89,112,37.33,71.79,1,0
2,2015,5,5,0,0,1,1,96,125,25.0,73.96,3,0
3,Overall (3),11,11,0,0,2,1,96,262,23.82,66.16,4,0
