,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2016,5,4,2,0,0,1,27*,36,18.0,41.38,1,0
1,2017,4,2,0,0,0,0,4,6,3.0,30.0,2,0
2,2018,6,6,1,0,0,1,22,60,12.0,49.59,0,0
3,Overall (3),15,12,3,0,0,2,27*,102,11.33,44.74,3,0
