,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2003,6,5,2,0,0,1,26,58,19.33,42.03,4,1
1,2006,8,5,3,0,0,1,9*,16,8.0,34.78,6,2
2,2007,14,5,3,0,0,0,19*,42,21.0,55.26,17,1
3,2008,4,2,0,0,0,0,18,20,10.0,32.79,2,2
4,2009,6,2,1,0,0,0,29*,33,33.0,84.62,12,1
5,Overall (5),38,19,9,0,0,2,29*,169,16.9,46.94,41,7
