,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,2,2,0,0,1,0,74,75,37.5,75.76,1,0
1,2014,19,17,2,0,1,0,60,327,21.8,82.78,6,0
2,2015,2,1,0,0,0,0,18,18,18.0,64.29,0,0
3,Overall (3),23,20,2,0,2,0,74,420,23.33,80.46,7,0
