,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2018,12,12,2,0,1,0,59,251,25.1,86.55,16,2
1,2019,2,1,0,0,0,1,0,0,0.0,,0,1
2,Overall (2),14,13,2,0,1,1,59,251,22.82,86.25,16,3
