,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1999,1,1,1,0,0,0,0*,0,,,0,0
1,2000,1,1,1,0,0,0,10*,10,,76.92,0,0
2,2001,5,2,0,0,0,1,4,4,2.0,44.44,2,0
3,2002,13,2,0,0,0,0,9,11,5.5,78.57,6,0
4,2003,3,1,1,0,0,0,1*,1,,,0,0
5,2005,7,5,2,0,0,1,2,4,1.33,33.33,0,0
6,Overall (6),30,12,5,0,0,2,10*,30,4.29,60.0,8,0
