,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2016,8,6,1,0,0,1,13,32,6.4,46.38,2,0
1,2017,7,5,1,0,0,0,16*,43,10.75,56.58,3,0
2,2018,8,3,1,0,0,0,5,7,3.5,50.0,3,0
3,2019,4,4,1,0,0,1,18,28,9.33,66.67,0,0
4,Overall (4),27,18,4,0,0,2,18,110,7.86,54.73,8,0
