,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,7,6,2,0,0,0,40,139,34.75,110.32,4,0
1,2007,15,15,1,0,1,3,52,404,28.86,114.45,2,0
2,2008,2,2,0,0,0,0,17,25,12.5,89.29,1,0
3,2009,2,2,0,0,0,0,21,22,11.0,100.0,2,0
4,Overall (4),26,25,3,0,1,3,52,590,26.82,111.53,9,0
