,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1984,2,0,0,0,0,0,0,0,,,0,0
1,1985,2,0,0,0,0,0,0,0,,,0,0
2,1986,2,1,0,0,0,0,1,1,1.0,33.33,0,0
3,Overall (3),6,1,0,0,0,0,1,1,1.0,33.33,0,0
