,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1997,2,2,0,0,0,0,44,49,24.5,61.25,0,0
1,1998,5,2,0,0,0,0,39,48,24.0,71.64,1,0
2,Overall (2),7,4,0,0,0,0,44,97,24.25,65.99,1,0
