,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2014,2,2,1,0,1,1,61*,61,61.0,89.71,1,0
1,2018,4,4,0,0,0,0,24,60,15.0,61.22,1,0
2,2019,1,1,0,0,0,0,5,5,5.0,20.0,1,0
3,Overall (3),7,7,1,0,1,1,61*,126,21.0,65.97,3,0
