,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2008,1,1,0,0,0,0,5,5,5.0,62.5,0,0
1,2009,4,4,0,0,0,0,47,117,29.25,100.86,2,0
2,Overall (2),5,5,0,0,0,0,47,122,24.4,98.39,2,0
