,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2004,20,15,1,0,1,0,62*,262,18.71,92.91,6,0
1,2005,10,10,0,0,1,2,68,212,21.2,99.53,3,0
2,2006,26,20,1,0,0,3,38,217,11.42,109.6,10,0
3,2007,15,11,1,0,0,2,32,100,10.0,116.28,5,0
4,2010,6,5,1,0,1,0,59*,134,33.5,77.91,2,0
5,2012,10,10,1,0,2,4,65*,177,19.67,79.02,1,0
6,2014,7,7,0,0,2,1,97,236,33.71,94.02,0,0
7,2015,11,11,0,0,1,2,64,222,20.18,86.38,4,0
8,Overall (8),105,89,5,0,8,14,97,1560,18.57,92.69,31,0
