,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2007,1,1,0,0,0,0,5,5,5.0,35.71,0,0
1,2008,2,2,0,0,0,1,30,30,15.0,48.39,3,0
2,Overall (2),3,3,0,0,0,1,30,35,11.67,46.05,3,0
