,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2008,1,1,0,0,0,0,10,10,10.0,45.45,0,0
1,2009,1,1,0,0,0,0,3,3,3.0,37.5,0,0
2,2010,2,1,0,0,0,0,24,24,24.0,133.33,0,0
3,2011,6,5,0,0,0,0,9,22,4.4,53.66,3,0
4,Overall (4),10,8,0,0,0,0,24,59,7.38,66.29,3,0
