,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1995,3,3,1,0,0,1,9*,13,6.5,38.24,2,0
1,1996,2,2,0,0,0,0,28,53,26.5,55.21,0,0
2,1997,3,3,0,0,0,0,6,13,4.33,21.67,2,0
3,1999,18,17,3,1,0,3,121*,374,26.71,82.93,5,0
4,2000,29,27,1,0,4,3,91*,686,26.38,55.55,10,0
5,2001,36,36,2,1,4,3,119,1082,31.82,64.67,14,0
6,2002,7,7,1,0,0,0,40,151,25.17,82.07,1,0
7,2004,10,9,0,1,1,1,109,304,33.78,68.78,5,0
8,2005,3,3,0,0,0,0,30,64,21.33,42.67,0,0
9,Overall (9),111,107,8,3,9,11,121*,2740,27.68,63.35,39,0
