,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2007,3,3,0,0,0,0,49,76,25.33,62.3,1,0
1,2008,2,2,0,0,0,1,8,8,4.0,44.44,0,0
2,2010,6,6,0,0,0,1,33,79,13.17,68.1,0,0
3,2014,2,2,0,0,0,0,11,12,6.0,27.27,0,0
4,Overall (4),13,13,0,0,0,2,49,175,13.46,58.33,1,0
