,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1996,3,3,0,0,0,1,41,43,14.33,57.33,0,0
1,1999,6,6,0,0,0,2,35,77,12.83,53.47,0,0
2,2001,1,1,1,0,0,0,1*,1,,100.0,0,0
3,Overall (3),10,10,1,0,0,3,41,121,13.44,55.0,0,0
