,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1988,9,9,1,0,1,0,95,165,20.63,54.1,0,0
1,1990,7,7,0,0,1,2,58,143,20.43,52.96,0,0
2,1991,1,1,0,0,0,1,0,0,0.0,,0,0
3,1992,5,5,0,1,0,1,114,210,42.0,56.3,1,0
4,1993,4,4,0,0,1,2,66,70,17.5,64.81,0,0
5,1996,1,1,0,0,0,0,29,29,29.0,56.86,1,0
6,Overall (6),27,27,1,1,3,6,114,617,23.73,55.64,2,0
