,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,20,19,3,0,4,1,79*,626,39.13,82.15,10,0
1,2014,23,22,2,3,3,1,113,872,43.6,78.35,5,0
2,2015,20,18,1,3,4,1,121,723,42.53,91.98,15,0
3,2016,15,14,1,2,6,0,125,796,61.23,91.81,5,0
4,2017,19,18,4,2,7,0,133*,983,70.21,92.13,9,0
5,2018,24,24,8,3,5,1,113*,946,59.13,83.94,12,0
6,2019,11,9,0,1,1,0,102,354,39.33,98.61,5,0
7,Overall (7),132,124,19,14,30,4,133*,5300,50.48,87.16,61,0
