,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2004,2,2,0,0,0,1,1,1,0.5,11.11,0,0
1,2012,2,1,0,0,0,0,12,12,12.0,44.44,1,0
2,2013,6,4,0,0,0,0,18,36,9.0,41.38,2,0
3,2014,2,2,0,0,1,0,86,101,50.5,117.44,0,0
4,Overall (4),12,9,0,0,1,1,86,150,16.67,71.77,3,0
