,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2011,3,3,1,1,0,0,108*,131,65.5,78.44,1,0
1,2012,15,14,0,1,2,1,146,449,32.07,77.02,8,0
2,2013,4,4,1,0,0,1,4,6,2.0,23.08,2,0
3,Overall (3),22,21,2,2,2,2,146,586,30.84,75.52,11,0
